CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,DistinctProducts,TenureDays,AvgItemsPerOrder,is_suspicious,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment,anomaly_score,is_anomaly,anomaly_severity,primary_anomaly_feature,anomaly_type
14923.0,51,1,749.1,17.025000000000002,418,44,51,418.0,0,3,1,3,313,7,About to sleep,0.011737005,0,Normal,AvgOrderValue,Normal
14924.0,246,1,310.05,31.005000000000003,64,10,246,64.0,0,1,1,2,112,4,Lost Customers,0.0063943635,0,Normal,AvgItemsPerOrder,Normal
14929.0,32,1,223.88,20.35272727272727,136,11,32,136.0,0,4,1,1,411,6,New Customer,0.001498406,0,Normal,AvgItemsPerOrder,Normal
14930.0,109,3,2372.86,18.53796875,1166,116,274,388.6666666666667,0,2,3,5,235,10,At Risk,0.24218659,0,Normal,DistinctProducts,Normal
14931.0,5,6,964.68,22.96857142857143,416,30,241,69.33333333333333,0,5,4,4,544,13,Champion,0.01958275,0,Normal,Recency,Normal
14932.0,366,1,363.53,21.384117647058822,80,17,366,80.0,0,1,1,2,112,4,Lost Customers,0.0030748309,0,Normal,AvgItemsPerOrder,Normal
14934.0,73,3,1888.84,21.46409090909091,1041,68,283,347.0,0,2,3,4,234,9,At Risk,0.090261236,0,Normal,AvgItemsPerOrder,Normal
14935.0,297,1,1784.71,178.471,935,10,297,935.0,0,1,1,4,114,6,Needs Attention,0.8261702,1,Suspicious,AvgItemsPerOrder,Bulk Buyer / Reseller
14936.0,9,9,8117.42,22.178743169398903,4083,210,276,453.6666666666667,0,5,5,5,555,15,Champion,0.10009219,0,Normal,DistinctProducts,Normal
14937.0,57,4,1617.63,46.218,483,33,130,120.75,0,3,4,4,344,11,Loyal Customer,0.015539327,0,Normal,Recency,Normal
14944.0,30,14,5842.95,33.97063953488372,2801,101,352,200.07142857142856,0,4,5,5,455,14,Champion,0.066037744,0,Normal,Monetary,Normal
14946.0,14,1,100.9,33.63333333333333,22,3,14,22.0,0,4,1,1,411,6,New Customer,0.01585689,0,Normal,AvgOrderValue,Normal
14947.0,72,2,290.82,20.77285714285714,179,14,131,89.5,0,2,2,2,222,6,Lost Customers,0.007054461,0,Normal,AvgItemsPerOrder,Normal
14948.0,23,7,1066.57,16.66515625,661,56,219,94.42857142857144,0,4,5,4,454,13,Champion,0.013078832,0,Normal,AvgItemsPerOrder,Normal
14950.0,9,2,361.25,18.0625,135,19,19,67.5,0,5,2,2,522,9,New Customer,0.005996346,0,Normal,AvgItemsPerOrder,Normal
14951.0,79,1,311.69,15.5845,311,20,79,311.0,0,2,1,2,212,5,Lost Customers,0.036227763,0,Normal,AvgItemsPerOrder,Normal
14952.0,46,15,7912.79,53.10597315436242,3295,119,367,219.66666666666663,0,3,5,5,355,13,Loyal Customer,0.121847294,0,Normal,Monetary,Normal
14953.0,25,1,289.82,5.269454545454545,225,54,25,225.0,0,4,1,2,412,7,New Customer,0.003523244,0,Normal,DistinctProducts,Normal
14954.0,12,1,336.17,3.9549411764705886,127,75,12,127.0,0,4,1,2,412,7,New Customer,0.029073326,0,Normal,DistinctProducts,Normal
14957.0,253,1,58.49,4.8741666666666665,34,12,253,34.0,0,1,1,1,111,3,Lost Customers,0.0062488643,0,Normal,AvgItemsPerOrder,Normal
14958.0,147,3,499.68,11.897142857142857,129,33,246,43.0,0,2,3,3,233,8,At Risk,0.023647867,0,Normal,AvgItemsPerOrder,Normal
14959.0,59,5,684.97,11.229016393442624,491,37,296,98.2,0,3,4,3,343,10,Loyal Customer,0.0065031135,0,Normal,AvgOrderValue,Normal
14960.0,8,2,221.27,8.195185185185185,221,23,171,110.5,0,5,2,1,521,8,New Customer,0.013652822,0,Normal,Recency,Normal
14961.0,11,12,7006.58,22.1027760252366,3692,193,361,307.6666666666667,0,5,5,5,555,15,Champion,0.012499812,0,Normal,TenureDays,Normal
14962.0,271,1,126.7,25.34,44,5,271,44.0,0,1,1,1,111,3,Lost Customers,0.008740383,0,Normal,AvgItemsPerOrder,Normal
14963.0,10,5,1487.8,7.514141414141414,1176,149,184,235.2,0,5,4,4,544,13,Champion,0.0148906335,0,Normal,Frequency,Normal
14964.0,247,1,206.21,15.862307692307692,143,13,247,143.0,0,1,1,1,111,3,Lost Customers,0.001674697,0,Normal,AvgItemsPerOrder,Normal
14965.0,96,2,599.0,7.216867469879518,365,80,96,182.5,0,2,2,3,223,7,Needs Attention,0.07192376,0,Normal,DistinctProducts,Normal
14966.0,15,1,191.32,5.034736842105263,187,35,15,187.0,0,4,1,1,411,6,New Customer,0.002561153,0,Normal,Recency,Normal
14967.0,50,1,463.8,77.3,140,6,50,140.0,0,3,1,2,312,6,About to sleep,0.028776677,0,Normal,AvgOrderValue,Normal
14968.0,30,1,147.59,3.988918918918919,127,37,30,127.0,0,4,1,1,411,6,New Customer,0.005781932,0,Normal,AvgOrderValue,Normal
14970.0,68,4,1592.06,46.825294117647054,250,24,317,62.5,0,3,4,4,344,11,Loyal Customer,0.01539523,0,Normal,AvgItemsPerOrder,Normal
14971.0,35,3,1116.57,6.9785625,644,144,43,214.66666666666663,0,3,3,4,334,10,Potential Loyalist,0.082792684,0,Normal,DistinctProducts,Normal
14972.0,128,1,114.77,6.376111111111111,28,18,128,28.0,0,2,1,1,211,4,Lost Customers,0.0083667915,0,Normal,AvgItemsPerOrder,Normal
14973.0,107,3,1314.45,41.0765625,369,29,226,123.0,0,2,3,4,234,9,At Risk,0.0031029398,0,Normal,AvgItemsPerOrder,Normal
14974.0,37,1,114.39,5.4471428571428575,44,17,37,44.0,0,3,1,1,311,5,About to sleep,0.004880943,0,Normal,AvgItemsPerOrder,Normal
14975.0,57,1,279.94,25.44909090909091,380,11,57,380.0,0,3,1,2,312,6,About to sleep,0.029865827,0,Normal,DistinctProducts,Normal
14976.0,57,8,765.86,10.49123287671233,230,47,327,28.75,0,3,5,3,353,11,Loyal Customer,0.036503557,0,Normal,AvgItemsPerOrder,Normal
14978.0,72,5,1931.42,8.941759259259259,525,136,331,105.0,0,2,4,4,244,10,At Risk,0.06902468,0,Normal,DistinctProducts,Normal
14981.0,246,1,102.12,12.765,97,8,246,97.0,0,1,1,1,111,3,Lost Customers,0.0019195264,0,Normal,DistinctProducts,Normal
14984.0,19,2,213.27,5.201707317073171,60,37,181,30.0,0,4,2,1,421,7,New Customer,0.025396604,0,Normal,AvgItemsPerOrder,Normal
14985.0,198,2,296.75,3.410919540229885,260,78,358,130.0,0,1,2,2,122,5,Lost Customers,0.039815895,0,Normal,DistinctProducts,Normal
14987.0,16,2,326.4,81.6,128,2,366,64.0,0,4,2,2,422,8,New Customer,0.08361766,0,Normal,DistinctProducts,Normal
14988.0,212,1,334.54,8.3635,141,40,212,141.0,0,1,1,2,112,4,Lost Customers,0.009799456,0,Normal,DistinctProducts,Normal
14995.0,39,2,233.23,3.82344262295082,103,53,280,51.5,0,3,2,1,321,6,About to sleep,0.03300861,0,Normal,AvgItemsPerOrder,Normal
14997.0,46,4,540.98,20.036296296296296,1102,25,178,275.5,0,3,4,3,343,10,Loyal Customer,0.027902577,0,Normal,AvgItemsPerOrder,Normal
14998.0,170,2,429.87,5.7316,270,70,241,135.0,0,2,2,2,222,6,Lost Customers,0.035474163,0,Normal,DistinctProducts,Normal
15000.0,48,1,490.52,6.37038961038961,218,76,48,218.0,0,3,1,3,313,7,About to sleep,0.016381776,0,Normal,DistinctProducts,Normal
15002.0,116,4,1641.76,14.27617391304348,862,93,367,215.5,0,2,4,4,244,10,At Risk,0.05206971,0,Normal,DistinctProducts,Normal
15004.0,147,1,1246.32,7.888101265822784,630,154,147,630.0,0,2,1,4,214,7,Needs Attention,0.37208673,1,Suspicious,DistinctProducts,Bulk Buyer / Reseller
15005.0,16,35,6180.49,5.328008620689655,4204,368,366,120.11428571428571,0,4,5,5,455,14,Champion,0.029776039,0,Normal,DistinctProducts,Normal
15006.0,51,1,502.09,3.486736111111111,302,121,51,302.0,0,3,1,3,313,7,About to sleep,0.05993009,0,Normal,DistinctProducts,Normal
15007.0,159,1,156.91,13.075833333333334,69,12,159,69.0,0,2,1,1,211,4,Lost Customers,0.0021431213,0,Normal,AvgItemsPerOrder,Normal
15009.0,12,3,1261.78,6.932857142857142,642,148,25,214.0,0,4,3,4,434,11,Potential Loyalist,0.114018835,0,Normal,DistinctProducts,Normal
15010.0,36,1,308.94,15.447,184,20,36,184.0,0,3,1,2,312,6,About to sleep,0.0060420036,0,Normal,AvgItemsPerOrder,Normal
15012.0,54,2,423.04,3.305,231,110,374,115.5,0,3,2,2,322,7,About to sleep,0.09493451,0,Normal,Frequency,Normal
15014.0,43,2,260.17,7.433428571428572,151,29,176,75.5,0,3,2,2,322,7,About to sleep,0.010315577,0,Normal,AvgItemsPerOrder,Normal
15016.0,173,1,170.04,8.501999999999999,76,20,173,76.0,0,2,1,1,211,4,Lost Customers,0.0029105244,0,Normal,AvgItemsPerOrder,Normal
15017.0,34,1,125.58,6.279,63,20,34,63.0,0,3,1,1,311,5,About to sleep,0.003889566,0,Normal,AvgItemsPerOrder,Normal
15018.0,39,4,456.26,14.258125,188,30,368,47.0,0,3,4,2,342,9,Loyal Customer,0.024317708,0,Normal,AvgItemsPerOrder,Normal
15019.0,267,1,266.0,3.8,159,64,267,159.0,0,1,1,2,112,4,Lost Customers,0.031782243,0,Normal,DistinctProducts,Normal
15021.0,9,13,1872.28,3.9087265135699374,829,287,368,63.76923076923077,0,5,5,4,554,14,Champion,0.067178726,0,Normal,DistinctProducts,Normal
15022.0,12,4,905.04,6.704,543,96,47,135.75,0,4,4,3,443,11,Loyal Customer,0.023288898,0,Normal,TenureDays,Normal
15023.0,3,12,6763.16,12.01271758436945,2863,347,369,238.5833333333333,0,5,5,5,555,15,Champion,0.18053067,0,Normal,DistinctProducts,Normal
15024.0,10,10,1661.33,10.718258064516128,920,105,367,92.0,0,5,5,4,554,14,Champion,0.013286756,0,Normal,AvgItemsPerOrder,Normal
15025.0,33,1,377.01,5.23625,189,66,33,189.0,0,3,1,2,312,6,About to sleep,0.00821008,0,Normal,DistinctProducts,Normal
15026.0,80,3,469.0,7.688524590163935,285,57,277,95.0,0,2,3,3,233,8,At Risk,0.020741146,0,Normal,DistinctProducts,Normal
15027.0,31,6,1051.95,28.43108108108108,563,30,238,93.83333333333331,0,4,4,4,444,12,Champion,0.008583187,0,Normal,AvgItemsPerOrder,Normal
15028.0,8,4,627.13,13.065208333333333,459,35,369,114.75,0,5,4,3,543,12,Loyal Customer,0.024770662,0,Normal,Recency,Normal
15030.0,72,2,518.28,74.03999999999999,372,7,268,186.0,0,2,2,3,223,7,Needs Attention,0.03429181,0,Normal,AvgOrderValue,Normal
15031.0,4,4,668.14,6.019279279279279,401,74,282,100.25,0,5,4,3,543,12,Loyal Customer,0.023138722,0,Normal,Recency,Normal
15032.0,256,5,4464.1,81.16545454545455,2668,29,366,533.6,0,1,4,5,145,10,At Risk,0.22031727,0,Normal,AvgItemsPerOrder,Normal
15033.0,5,11,2571.02,5.0117348927875245,1692,315,329,153.8181818181818,0,5,5,5,555,15,Champion,0.061185826,0,Normal,DistinctProducts,Normal
15034.0,16,11,4277.66,10.69415,2411,299,354,219.1818181818182,0,4,5,5,455,14,Champion,0.036763087,0,Normal,DistinctProducts,Normal
15035.0,90,1,252.73,9.36037037037037,245,26,90,245.0,0,2,1,2,212,5,Lost Customers,0.016326712,0,Normal,AvgItemsPerOrder,Normal
15036.0,72,3,465.55,3.665748031496063,327,107,180,109.0,0,2,3,2,232,7,Needs Attention,0.10025218,0,Normal,DistinctProducts,Normal
15038.0,43,7,665.59,5.004436090225564,187,105,370,26.714285714285715,0,3,5,3,353,11,Loyal Customer,0.038545728,0,Normal,AvgItemsPerOrder,Normal
15039.0,10,52,19786.44,13.12098143236074,9191,408,369,176.75,0,5,5,5,555,15,Champion,0.155408,0,Normal,Monetary,Normal
15041.0,170,1,180.35,2.6917910447761195,104,66,170,104.0,0,2,1,1,211,4,Lost Customers,0.039590575,0,Normal,DistinctProducts,Normal
15042.0,199,1,135.93,27.186,30,5,199,30.0,0,1,1,1,111,3,Lost Customers,0.010234455,0,Normal,AvgItemsPerOrder,Normal
15043.0,31,1,537.0,179.0,300,3,31,300.0,0,4,1,3,413,8,Promising,0.20609713,0,Normal,AvgOrderValue,Normal
15044.0,19,22,7629.38,16.549631236442515,2786,233,362,126.63636363636364,0,4,5,5,455,14,Champion,0.08769111,0,Normal,DistinctProducts,Normal
15045.0,152,3,633.66,48.74307692307692,106,11,258,35.333333333333336,0,2,3,3,233,8,At Risk,0.035339676,0,Normal,AvgItemsPerOrder,Normal
15046.0,9,16,5064.01,24.46381642512077,3307,147,338,206.6875,0,5,5,5,555,15,Champion,0.08166161,0,Normal,Frequency,Normal
15047.0,270,1,343.62,15.61909090909091,222,22,270,222.0,0,1,1,2,112,4,Lost Customers,0.009334237,0,Normal,AvgItemsPerOrder,Normal
15048.0,65,5,380.57,3.8833673469387753,183,86,369,36.6,0,3,4,2,342,9,Loyal Customer,0.049719337,0,Normal,Frequency,Normal
15049.0,274,1,121.17000000000002,40.39000000000001,63,3,274,63.0,0,1,1,1,111,3,Lost Customers,0.012964023,0,Normal,AvgOrderValue,Normal
15050.0,25,5,1727.17,21.589625,1184,68,71,236.8,0,4,4,4,444,12,Champion,0.01045788,0,Normal,Frequency,Normal
15051.0,23,3,1391.61,9.73153846153846,1011,130,150,337.0,0,4,3,4,434,11,Potential Loyalist,0.023016412,0,Normal,AvgItemsPerOrder,Normal
15052.0,319,1,215.78,7.192666666666667,82,27,319,82.0,0,1,1,1,111,3,Lost Customers,0.0045039286,0,Normal,AvgItemsPerOrder,Normal
15053.0,5,3,697.79,9.828028169014084,986,49,282,328.6666666666667,0,5,3,3,533,11,Potential Loyalist,0.05850242,0,Normal,AvgItemsPerOrder,Normal
15054.0,12,2,302.1,2.6500000000000004,198,105,40,99.0,0,4,2,2,422,8,New Customer,0.043970294,0,Normal,DistinctProducts,Normal
15057.0,275,2,1489.5,59.58,668,25,316,334.0,0,1,2,4,124,7,Needs Attention,0.028847504,0,Normal,AvgItemsPerOrder,Normal
15058.0,25,11,2124.99,7.699239130434783,1069,199,312,97.1818181818182,0,4,5,5,455,14,Champion,0.030993722,0,Normal,AvgItemsPerOrder,Normal
15059.0,41,11,1325.82,5.547364016736402,602,161,335,54.72727272727273,0,3,5,4,354,12,Loyal Customer,0.043288235,0,Normal,AvgItemsPerOrder,Normal
15060.0,8,4,303.09,2.504876033057851,263,81,9,65.75,0,5,4,2,542,11,Loyal Customer,0.044490054,0,Normal,DistinctProducts,Normal
15061.0,4,55,54228.74,132.26521951219513,28590,71,372,519.8181818181819,0,5,5,5,555,15,Champion,0.9662804,1,Suspicious,Frequency,Bulk Buyer / Reseller
15062.0,71,4,987.86,17.330877192982456,763,47,359,190.75,0,3,4,4,344,11,Loyal Customer,0.008646868,0,Normal,Frequency,Normal
15063.0,213,1,370.8,74.16,56,5,213,56.0,0,1,1,2,112,4,Lost Customers,0.03230842,0,Normal,AvgOrderValue,Normal
15065.0,38,6,3135.98,19.847974683544304,1355,148,291,225.8333333333333,0,3,4,5,345,12,Loyal Customer,0.0130499955,0,Normal,Frequency,Normal
15066.0,32,2,760.59,14.350754716981132,279,42,53,139.5,0,4,2,3,423,9,Potential Loyalist,0.0021604476,0,Normal,Recency,Normal
15067.0,78,3,1744.76,21.27756097560976,954,82,283,318.0,0,2,3,4,234,9,At Risk,0.09018941,0,Normal,AvgItemsPerOrder,Normal
15068.0,46,2,553.36,5.320769230769231,364,96,256,182.0,0,3,2,3,323,8,Potential Loyalist,0.035344947,0,Normal,Frequency,Normal
15069.0,179,1,1109.53,15.850428571428573,520,70,179,520.0,0,1,1,4,114,6,Needs Attention,0.19774234,0,Normal,AvgItemsPerOrder,Normal
15070.0,373,1,106.2,106.2,36,1,373,36.0,0,1,1,1,111,3,Lost Customers,0.076793,0,Normal,AvgOrderValue,Normal
15071.0,94,2,982.07,37.77192307692308,269,25,276,134.5,0,2,2,4,224,8,Needs Attention,0.00759761,0,Normal,Frequency,Normal
15073.0,10,4,612.43,8.05828947368421,277,31,187,69.25,0,5,4,3,543,12,Loyal Customer,0.013122071,0,Normal,AvgItemsPerOrder,Normal
15074.0,105,1,748.87,17.830238095238094,455,41,105,455.0,0,2,1,3,213,6,Needs Attention,0.22907047,0,Normal,AvgItemsPerOrder,Normal
15075.0,78,1,773.03,28.63074074074074,447,27,78,447.0,0,2,1,3,213,6,Needs Attention,0.03970623,0,Normal,AvgOrderValue,Normal
15076.0,173,1,880.85,17.976530612244897,571,49,173,571.0,0,2,1,3,213,6,Needs Attention,0.2065996,0,Normal,AvgItemsPerOrder,Normal
15078.0,7,38,9623.35,21.337804878048782,5069,98,369,133.39473684210526,0,5,5,5,555,15,Champion,0.5996427,1,Suspicious,DistinctProducts,Erratic Behavior
15079.0,213,5,893.66,18.617916666666662,388,47,366,77.6,0,1,4,3,143,8,At Risk,0.015714731,0,Normal,AvgItemsPerOrder,Normal
15081.0,22,6,487.35,13.924285714285714,188,26,367,31.33333333333333,0,4,4,3,443,11,Loyal Customer,0.031205254,0,Normal,AvgItemsPerOrder,Normal
15083.0,257,1,88.2,17.64,38,5,257,38.0,0,1,1,1,111,3,Lost Customers,0.007462371,0,Normal,AvgItemsPerOrder,Normal
15087.0,282,1,306.94,20.462666666666667,470,15,282,470.0,0,1,1,2,112,4,Lost Customers,0.1201025,0,Normal,AvgItemsPerOrder,Normal
15088.0,21,3,1140.27,19.0045,457,53,67,152.33333333333334,0,4,3,4,434,11,Potential Loyalist,0.0030571704,0,Normal,DistinctProducts,Normal
15089.0,10,6,2420.84,16.69544827586207,1359,139,128,226.5,0,5,4,5,545,14,Champion,0.012670342,0,Normal,TenureDays,Normal
15090.0,308,1,381.32,16.57913043478261,208,23,308,208.0,0,1,1,2,112,4,Lost Customers,0.006531493,0,Normal,AvgItemsPerOrder,Normal
15091.0,54,2,476.96,15.385806451612902,343,30,68,171.5,0,3,2,3,323,8,Potential Loyalist,0.0045398627,0,Normal,AvgItemsPerOrder,Normal
15092.0,215,2,457.81,17.608076923076922,135,23,284,67.5,0,1,2,2,122,5,Lost Customers,0.029052477,0,Normal,AvgItemsPerOrder,Normal
15093.0,18,9,4410.14,39.376250000000006,3733,52,372,414.77777777777777,0,4,5,5,455,14,Champion,0.30386975,1,Suspicious,DistinctProducts,Erratic Behavior
15095.0,104,5,1364.7,27.851020408163265,1077,30,203,215.4,0,2,4,4,244,10,At Risk,0.015882019,0,Normal,Frequency,Normal
15096.0,43,1,219.39,19.94454545454545,120,11,43,120.0,0,3,1,1,311,5,About to sleep,0.0008761772,0,Normal,Frequency,Normal
15097.0,4,1,248.08,9.9232,170,25,4,170.0,0,5,1,2,512,8,New Customer,0.006326434,0,Normal,Recency,Normal
15098.0,182,5,649.5,129.9,60,2,182,12.0,0,1,4,3,143,8,At Risk,0.12853248,0,Normal,AvgOrderValue,Normal
15099.0,84,1,410.48,17.84695652173913,343,23,84,343.0,0,2,1,2,212,5,Lost Customers,0.04982604,0,Normal,AvgItemsPerOrder,Normal
15100.0,330,6,635.1,105.85,58,1,374,9.666666666666666,0,1,4,3,143,8,At Risk,0.1291637,0,Normal,AvgItemsPerOrder,Normal
15101.0,9,3,310.03,34.44777777777777,239,8,359,79.66666666666667,0,5,3,2,532,10,Needs Attention,0.04675928,0,Normal,DistinctProducts,Normal
15103.0,31,2,703.36,20.096,329,35,86,164.5,0,4,2,3,423,9,Potential Loyalist,0.0021486762,0,Normal,Frequency,Normal
15104.0,167,3,1002.54,14.120281690140844,635,66,282,211.66666666666663,0,2,3,4,234,9,At Risk,0.02577177,0,Normal,DistinctProducts,Normal
15105.0,18,7,2298.93,22.76168316831683,1211,90,135,173.0,0,4,5,5,455,14,Champion,0.015567273,0,Normal,DistinctProducts,Normal
15106.0,18,7,1407.73,13.80127450980392,1144,90,269,163.42857142857142,0,4,5,4,454,13,Champion,0.004474449,0,Normal,DistinctProducts,Normal
15107.0,311,8,247.66,12.383,162,13,372,20.25,0,1,5,2,152,8,Needs Attention,0.10670517,0,Normal,AvgItemsPerOrder,Normal
15108.0,142,5,1291.75,21.17622950819672,497,50,228,99.4,0,2,4,4,244,10,At Risk,0.02042399,0,Normal,DistinctProducts,Normal
15109.0,241,2,463.75,14.959677419354838,127,28,246,63.5,0,1,2,2,122,5,Lost Customers,0.011027327,0,Normal,AvgItemsPerOrder,Normal
15110.0,24,7,970.25,24.25625,240,17,319,34.285714285714285,0,4,5,4,454,13,Champion,0.03168273,0,Normal,AvgItemsPerOrder,Normal
15111.0,29,3,1567.48,18.660476190476192,710,70,373,236.66666666666663,0,4,3,4,434,11,Potential Loyalist,0.042408686,0,Normal,Frequency,Normal
15113.0,10,4,3439.41,34.05356435643564,2362,77,54,590.5,0,5,4,5,545,14,Champion,0.11518018,0,Normal,Recency,Normal
15114.0,30,10,2760.56,14.012994923857867,3096,136,302,309.6,0,4,5,5,455,14,Champion,0.083427824,0,Normal,DistinctProducts,Normal
15115.0,18,1,340.11,16.195714285714285,157,21,18,157.0,0,4,1,2,412,7,New Customer,0.004732224,0,Normal,DistinctProducts,Normal
15116.0,18,4,1352.75,30.06111111111111,648,37,205,162.0,0,4,4,4,444,12,Champion,0.0038254964,0,Normal,DistinctProducts,Normal
15117.0,15,6,1550.13,19.376625,1947,63,216,324.5,0,4,4,4,444,12,Champion,0.11785445,0,Normal,DistinctProducts,Normal
15118.0,134,1,244.8,244.8,1440,1,134,1440.0,0,2,1,2,212,5,Lost Customers,0.16224648,0,Normal,AvgOrderValue,Normal
15119.0,246,1,266.4,19.02857142857143,88,14,246,88.0,0,1,1,2,112,4,Lost Customers,0.0015774184,0,Normal,AvgItemsPerOrder,Normal
15120.0,130,2,343.82,15.628181818181815,292,21,134,146.0,0,2,2,2,222,6,Lost Customers,0.002247046,0,Normal,AvgOrderValue,Normal
15121.0,50,2,457.72,16.34714285714286,199,28,289,99.5,0,3,2,2,322,7,About to sleep,0.015347514,0,Normal,Frequency,Normal
15122.0,85,6,1612.13,18.53022988505748,788,65,298,131.33333333333334,0,2,4,4,244,10,At Risk,0.027426302,0,Normal,DistinctProducts,Normal
15123.0,7,2,2199.31,20.74820754716981,1195,93,206,597.5,0,5,2,5,525,12,Potential Loyalist,0.11365044,0,Normal,AvgItemsPerOrder,Normal
15124.0,23,2,184.19,12.279333333333334,233,14,192,116.5,0,4,2,1,421,7,New Customer,0.011615591,0,Normal,DistinctProducts,Normal
15125.0,25,23,11117.05,79.4075,5991,102,271,260.4782608695652,0,4,5,5,455,14,Champion,0.1531707,0,Normal,TenureDays,Normal
15127.0,66,1,406.53,25.408125,251,16,66,251.0,0,3,1,2,312,6,About to sleep,0.017587407,0,Normal,AvgItemsPerOrder,Normal
15128.0,60,8,1419.54,12.788648648648648,1326,76,220,165.75,0,3,5,4,354,12,Loyal Customer,0.027215034,0,Normal,Recency,Normal
15129.0,50,11,3447.4,41.04047619047619,1794,54,292,163.0909090909091,0,3,5,5,355,13,Loyal Customer,0.0610778,0,Normal,Frequency,Normal
15130.0,170,1,330.11,15.005,197,22,170,197.0,0,2,1,2,212,5,Lost Customers,0.0058692265,0,Normal,AvgItemsPerOrder,Normal
15132.0,18,5,977.93,18.80634615384616,679,49,263,135.8,0,4,4,4,444,12,Champion,0.0038657899,0,Normal,Recency,Normal
15133.0,128,3,982.42,33.87655172413793,680,27,302,226.66666666666663,0,2,3,4,234,9,At Risk,0.0075443275,0,Normal,AvgItemsPerOrder,Normal
15134.0,15,8,1387.99,19.01356164383561,887,44,241,110.875,0,4,5,4,454,13,Champion,0.020248983,0,Normal,Frequency,Normal
15135.0,233,2,127.15,12.715,41,9,239,20.5,0,1,2,1,121,4,Lost Customers,0.013926112,0,Normal,AvgItemsPerOrder,Normal
15136.0,3,5,1282.45,18.586231884057973,775,61,96,155.0,0,5,4,4,544,13,Champion,0.013124051,0,Normal,DistinctProducts,Normal
15139.0,240,2,178.96,13.766153846153848,208,13,337,104.0,0,1,2,1,121,4,Lost Customers,0.03983873,0,Normal,AvgItemsPerOrder,Normal
15140.0,52,8,2350.0,29.012345679012345,1567,74,264,195.875,0,3,5,5,355,13,Loyal Customer,0.01997929,0,Normal,Recency,Normal
15142.0,46,1,498.74,19.18230769230769,365,26,46,365.0,0,3,1,3,313,7,About to sleep,0.0108123105,0,Normal,AvgOrderValue,Normal
15143.0,226,1,259.45,18.53214285714285,150,14,226,150.0,0,1,1,2,112,4,Lost Customers,0.0017087974,0,Normal,AvgItemsPerOrder,Normal
15144.0,8,18,6530.04,29.954311926605502,3026,132,312,168.11111111111111,0,5,5,5,555,15,Champion,0.18630931,0,Normal,Frequency,Normal
15145.0,4,4,1194.73,17.83179104477612,756,54,248,189.0,0,5,4,4,544,13,Champion,0.012424495,0,Normal,Recency,Normal
15146.0,165,3,1313.66,13.828,1459,90,291,486.3333333333333,0,2,3,4,234,9,At Risk,0.20353052,0,Normal,AvgItemsPerOrder,Normal
15147.0,219,2,608.65,20.98793103448276,363,28,240,181.5,0,1,2,3,123,6,Needs Attention,0.0036414484,0,Normal,AvgOrderValue,Normal
15148.0,11,1,301.29,15.0645,187,20,11,187.0,0,5,1,2,512,8,New Customer,0.006941111,0,Normal,DistinctProducts,Normal
15149.0,134,1,520.8000000000001,22.643478260869568,128,23,134,128.0,0,2,1,3,213,6,Needs Attention,0.0011293628,0,Normal,Monetary,Normal
15150.0,17,11,5303.97,15.418517441860466,3633,282,269,330.27272727272725,0,4,5,5,455,14,Champion,0.08893164,0,Normal,DistinctProducts,Normal
15152.0,10,16,4684.24,16.84978417266187,2694,196,187,168.375,0,5,5,5,555,15,Champion,0.17509417,0,Normal,Frequency,Normal
15153.0,31,1,329.25,14.965909090909092,198,22,31,198.0,0,4,1,2,412,7,New Customer,0.0061955513,0,Normal,DistinctProducts,Normal
15154.0,74,2,240.27,2.611630434782609,97,66,75,48.5,0,2,2,2,222,6,Lost Customers,0.050767474,0,Normal,DistinctProducts,Normal
15156.0,1,3,961.49,17.481636363636365,597,51,34,199.0,0,5,3,4,534,12,Potential Loyalist,0.011411348,0,Normal,Recency,Normal
15157.0,4,5,1869.5,14.056390977443607,2242,126,358,448.4,0,5,4,4,544,13,Champion,0.12392774,0,Normal,AvgItemsPerOrder,Normal
15158.0,45,1,401.4,57.34285714285715,198,7,45,198.0,0,3,1,2,312,6,About to sleep,0.02186545,0,Normal,AvgOrderValue,Normal
15159.0,2,34,18573.68,25.796777777777777,11394,363,361,335.11764705882354,0,5,5,5,555,15,Champion,0.28013706,1,Suspicious,Frequency,Erratic Behavior
15160.0,357,1,158.16,39.54,84,4,357,84.0,0,1,1,1,111,3,Lost Customers,0.011946827,0,Normal,AvgOrderValue,Normal
15163.0,18,2,304.47,10.49896551724138,186,29,192,93.0,0,4,2,2,422,8,New Customer,0.012106832,0,Normal,Frequency,Normal
15164.0,69,3,843.05,8.18495145631068,360,79,339,120.0,0,3,3,3,333,9,Potential Loyalist,0.045718625,0,Normal,DistinctProducts,Normal
15165.0,373,1,487.75,18.064814814814813,160,27,373,160.0,0,1,1,3,113,5,Needs Attention,0.0015035989,0,Normal,AvgItemsPerOrder,Normal
15167.0,321,1,163.0,3.975609756097561,67,39,321,67.0,0,1,1,1,111,3,Lost Customers,0.014409542,0,Normal,AvgItemsPerOrder,Normal
15168.0,26,1,106.56,21.312,52,5,26,52.0,0,4,1,1,411,6,New Customer,0.004979869,0,Normal,AvgItemsPerOrder,Normal
15171.0,325,2,1034.5,147.78571428571428,190,5,331,95.0,0,1,2,4,124,7,Needs Attention,0.11322579,0,Normal,AvgOrderValue,Normal
